_exported_at;_system_object_id;_id;_last_modified;oeu_nc_name#de-DE;oeu_nc_name#en-US;oeu_isler_name#de-DE;oeu_isler_name#en-US
"2023-05-25T10:43:07+02:00";"115079";"20435";"2023-05-23T07:42:29Z";"Bürogebäude Hanselmann «La Pagode»";"";"Bürogebäude Hanselmann «La Pagode»";"Office Building Hanselmann «La Pagode»"
"2023-05-25T10:43:07+02:00";"115080";"20436";"2023-03-28T12:23:04Z";"Tea Room, Blindenbacher";"";"Tea Room, Blindenbacher";"Tea Room, Blindenbacher"
"2023-05-25T10:43:07+02:00";"115081";"20437";"2023-03-28T12:23:04Z";"Schwebekörper von J. Altherr";"";"Schwebekörper von J. Altherr";"Float by J. Altherr"
"2023-05-25T10:43:07+02:00";"115083";"20439";"2023-04-11T09:58:19Z";"Architekten Schärli : Reithalle";"";"Architekten Schärli : Reithalle";"Architects Schärli : Riding Hall"
"2023-05-25T10:43:07+02:00";"115085";"20441";"2023-03-28T12:23:04Z";"Karsten Bohn : Vorspannysteme Losinger VSL Igeco";"";"Karsten Bohn : Vorspannysteme Losinger VSL Igeco";"Karsten Bohn : Losinger vsl Igeco Pretensioning Systems"
"2023-05-25T10:43:07+02:00";"115086";"20442";"2023-03-28T12:23:04Z";"Gymnasium Böblingen";"";"Gymnasium Böblingen";"Secondary School Böblingen"
"2023-05-25T10:43:07+02:00";"115087";"20443";"2023-05-02T16:39:29Z";"Römisch-Katholische Heilig-Geist-Kirche Lommiswil";"";"Römisch-Katholische Heilig-Geist-Kirche Lommiswil";"Roman Catholic Heilig-Geist-Church Lommiswil"
"2023-05-25T10:43:07+02:00";"115088";"20444";"2021-07-21T12:06:04Z";"Mechanische Werkstätte Gebrüder Tanner AG";"";"Mechanische Werkstätte Gebrüder Tanner AG";"Mechanical Workshop Tanner Brothers AG"
"2023-05-25T10:43:07+02:00";"115089";"20445";"2023-03-28T12:23:04Z";"Hoogstraal Ladenbau AG : Passerelle";"";"Hoogstraal Ladenbau AG : Passerelle";"Hoogstraal Ladenbau AG : Passerelle"
"2023-05-25T10:43:07+02:00";"115090";"20446";"2021-07-21T13:21:53Z";"Kimmich & Co";"";"Kimmich & Co.";"Kimmich & Co."
"2023-05-25T10:43:07+02:00";"115091";"20447";"2023-03-28T12:23:04Z";"Bowling-Center und Schwimmhalle Stammheim";"";"Bowling-Center und Schwimmhalle Stammheim";"Bowling Center and Swimming Pool Stammheim"
"2023-05-25T10:43:07+02:00";"115141";"20497";"2023-03-29T08:24:58Z";"Depot-Halle O. SA";"Depot Hall O. SA";"Depot-Halle O. SA";"Depot-Hall O. SA"
"2023-05-25T10:43:07+02:00";"115143";"20499";"2023-03-28T12:23:04Z";"Meyer & Cie. : Garage- und Werkhalle : Neubau";"";"Meyer & Cie. : Garage- und Werkhalle : Neubau";"Meyer & Cie. : Garage and Workshop : New Building"
"2023-05-25T10:43:07+02:00";"115144";"20500";"2023-03-28T12:23:04Z";"Garage A. Bühlmann : Neubau";"";"Garage A. Bühlmann : Neubau";"Garage A. Bühlmann : New Building"
"2023-05-25T10:43:07+02:00";"115145";"20501";"2023-03-28T12:23:04Z";"Heliswiss AG : Helikopter-Einstellhalle : Hangar mit Werkstätten und Bürogebäude";"";"Heliswiss AG : Helikopter-Einstellhalle : Hangar mit Werkstätten und Bürogebäude";"Heliswiss AG : Helicopter Parking Garage : Hangar With Workshops and Office Building"
"2023-05-25T10:43:07+02:00";"115146";"20502";"2023-05-14T12:15:09Z";"Bekleidungstechnisches Institut : Hallenbauten";"";"Bekleidungstechnisches Institut : Hallenbauten";"Bekleidungstechnisches Institut : Hall Constructions"
"2023-05-25T10:43:07+02:00";"115147";"20503";"2023-03-28T12:23:04Z";"Hauptbahnhof Stuttgart 21";"";"Hauptbahnhof Stuttgart 21";"Central Station Stuttgart 21"
"2023-05-25T10:43:07+02:00";"115148";"20504";"2023-03-28T12:23:04Z";"Garage R. Camenisch : Neubau";"";"Garage R. Camenisch : Neubau";"Garage R. Camenisch : New Building"
"2023-05-25T10:43:07+02:00";"115149";"20505";"2023-03-09T13:05:14Z";"HIB : Tenniscenter Heimberg";"";"HIB : Tenniscenter Heimberg";"HIB : Tennis Centre Heimberg"
"2023-05-25T10:43:07+02:00";"115150";"20506";"2023-03-28T12:23:04Z";"Bauunternehmung Gartmann AG : Magazinhalle";"";"Bauunternehmung Gartmann AG : Magazinhalle";"Construction Company Gartmann AG : Storage Hall"
"2023-05-25T10:43:07+02:00";"115151";"20507";"2023-05-09T12:35:46Z";"Haller + Flückiger : Carrosserie und Fahrzeugbau";"";"Haller + Flückiger : Carrosserie und Fahrzeugbau";"Haller + FLückiger : Bodywork and Vehicle Construction"
"2023-05-25T10:43:07+02:00";"115152";"20508";"2021-07-21T11:47:11Z";"Metallbau H. Kohler & Sohn AG (Füglistaller Metallbau AG; heute aml AG Apparatebau und Metalltechnik)";"";"Metalbau H. Kohler & Sohn AG";"Metal Construction  H. Kohler & Sohn AG"
"2023-05-25T10:43:07+02:00";"115153";"20509";"2023-03-28T12:23:04Z";"Malawer AG";"";"Malawer AG";"Malawer AG"
"2023-05-25T10:43:07+02:00";"115154";"20510";"2023-04-25T09:50:00Z";"Baumschule Heggidorn (Gartenarchitekt Paul Künzi)";"";"Baumschule Heggidorn (Gartenarchitekt Paul Künzi)";"Baumschule Heggidorn (Garden Architect Paul Künzi)"
"2023-05-25T10:43:07+02:00";"115155";"20511";"2023-02-22T18:06:05Z";"Rasenpflegemaschinen Rudolf Kuert & W. Weber : Werkstattneubau mit Wohnung";"";"Rasenpflegemaschinen Rudolf Kuert & W. Weber : Werkstattneubau mit Wohnung";"Rasenpflegemaschinen Rudolf Kuert & W. Weber : New Workshop Building With Apartment"
"2023-05-25T10:43:07+02:00";"115156";"20512";"2023-03-28T12:23:04Z";"W. Hediger, Architekturbüro : Hallenbad";"";"W. Hediger, Architekturbüro : Hallenbad";"W. Hediger, Architecture Office : Indoor Swimming Pool"
"2023-05-25T10:43:07+02:00";"115158";"20514";"2023-03-28T12:23:04Z";"Bauunternehmer Stämpfli : Firma Schenk Langenthal";"";"Bauunternehmer Stämpfli : Firma Schenk Langenthal";"Building Contractor Stämpfli : Company Schenk Langenthal"
"2023-05-25T10:43:07+02:00";"115159";"20515";"2023-03-28T12:23:04Z";"Waffenplatz Frauenfeld";"";"Waffenplatz Frauenfeld";"Frauenfeld Arsenal"
"2023-05-25T10:43:07+02:00";"115160";"20516";"2023-05-14T10:20:56Z";"Fa. Ott AG (= Gebrüder Ott AG Landmaschinen ?)";"";"Fa. Ott AG (= Gebrüder Ott AG Landmaschinen ?)";"Fa. Ott AG (= Ott Brothers AG Agricultural Machinery ?)"
"2023-05-25T10:43:07+02:00";"115161";"20517";"2023-03-28T12:23:04Z";"Studer Draht- und Kabelwerke AG";"";"Studer Draht- und Kabelwerke AG";"Studer Wire and Cable Works AG"
"2023-05-25T10:43:07+02:00";"115163";"20519";"2023-04-19T12:48:19Z";"Katastrophen-Nothaus : Werner Müller";"";"Katastrophen-Nothaus : Werner Müller";"Emergency House : Werner Müller"
"2023-05-25T10:43:07+02:00";"115164";"20520";"2023-03-28T12:23:04Z";"Waterjet (ehemals Leinen- und Baumwollspinnerei Konrad Eisenhut AG) : Schadensmeldungen";"";"Waterjet (ehemals Leinen- und Baumwollspinnerei Konrad Eisenhut AG) : Schadensmeldungen";"Waterjet (Formerly Linen and Cotton Spinning Mill Konrad Eisenhut AG) : Damage Reports"
"2023-05-25T10:43:07+02:00";"115165";"20521";"2023-03-28T12:23:04Z";"W. Wilk & Co. : Wankdorfgarage";"";"W. Wilk & Co. : Wankdorfgarage";"W. Wilk & Co. : Wankdorfgarage"
"2023-05-25T10:43:07+02:00";"115166";"20522";"2023-04-05T16:24:11Z";"Auflistung von Projekten";"";"Auflistung von Projekten";"Listing of Projects"
"2023-05-25T10:43:07+02:00";"115167";"20523";"2023-03-28T12:23:04Z";"Mechanische Werkstätte Kurt Studer (heute Studer AG Landtechnik und Umwelttechnik) : Umbau";"";"Mechanische Werkstätte Kurt Studer (heute Studer AG Landtechnik und Umwelttechnik) : Umbau";"Mechanical Workshop Kurt Studer (Today Studer AG Landtechnik und Umwelttechnik) : Conversion"
"2023-05-25T10:43:07+02:00";"115168";"20524";"2023-04-11T20:36:13Z";"Agro-Service AG : Lagerhalle";"";"Agro-Service AG : Lagerhalle";"Agro-Service AG : Warehouse"
"2023-05-25T10:43:07+02:00";"115169";"20525";"2023-03-28T12:23:04Z";"Knabenerziehungsheim : Reihenhäuser, Turnhalle";"";"Knabenerziehungsheim : Reihenhäuser, Turnhalle";"Boys’ Education Home : Terraced Houses, Gymnasium"
"2023-05-25T10:43:07+02:00";"115170";"20526";"2023-03-28T12:23:04Z";"Jean-Marc Hess : Textilfabrik";"";"Jean-Marc Hess : Textilfabrik";"Jean-Marc Hess : Textile Factory"
"2023-05-25T10:43:07+02:00";"115171";"20527";"2023-03-28T12:23:04Z";"Post Immobilien, SRG SSR, Zschokke AG : Bahnhof Bern-West : Jury";"";"Post Immobilien, SRG SSR, Zschokke AG : Bahnhof Bern-West : Jury";"Post Immobilien, SRG SSR, Zschokke AG : Bern-West Train Station : Jury"
"2023-05-25T10:43:07+02:00";"115172";"20528";"2023-05-02T14:45:32Z";"Gebrüder Steiner Postautobetrieb : Garage";"";"Gebrüder Steiner Postautobetrieb : Garage";"Steiner Brothers Postbus Operation : Garage"
"2023-05-25T10:43:07+02:00";"115173";"20529";"2023-03-28T12:23:04Z";"UBS Werkhof Hegnau";"";"UBS Werkhof Hegnau";"UBS Work Yard Hegnau"
"2023-05-25T10:43:07+02:00";"115174";"20530";"2023-03-28T12:23:04Z";"Ciba-Geigy : Mutschenkessel, Bau 180";"";"Ciba-Geigy : Mutschenkessel, Bau 180";"Ciba-Geigy : Mutschenkessel, Bau 180"
"2023-05-25T10:43:07+02:00";"115175";"20531";"2023-03-28T12:23:04Z";"Truppenunterkunft Burgdorf";"";"Truppenunterkunft Burgdorf";"Troop Accommodation in Burgdorf"
"2023-05-25T10:43:07+02:00";"115176";"20532";"2023-03-28T12:23:04Z";"Hallenprojekt Lang";"";"Hallenprojekt Lang";"Hall Project Lang"
"2023-05-25T10:43:07+02:00";"115177";"20533";"2023-04-11T08:28:57Z";"Atom Unterstand Artix";"";"Atom Unterstand Artix";"Atom Shelter Artix"
"2023-05-25T10:43:07+02:00";"115178";"20534";"2023-05-02T09:07:40Z";"1 Industrieschale";"";"1 Industrieschale";"1 Bubble Shell"
"2023-05-25T10:43:07+02:00";"115179";"20535";"2023-05-02T13:54:22Z";"Schoeller Hoesch & Co. : Fabrik Dürener Metalltuch : Industriehalle : Neubau";"";"Schoeller Hoesch & Co. : Fabrik Dürener Metalltuch : Industriehalle : Neubau";"Schoeller Hoesch & Co. : Dürener Metalltuch Factory : Industrial Hall : New Building"
"2023-05-25T10:43:07+02:00";"115180";"20536";"2023-03-21T18:24:00Z";"Einfamilienhaus Straubhaar";"";"Einfamilienhaus Straubhaar";"Single-Family House Straubhaar"
"2023-05-25T10:43:07+02:00";"115181";"20537";"2023-02-23T10:24:26Z";"PTT Zentrale : Kontrolluntersuchung";"";"PTT Zentrale : Kontrolluntersuchung";"PTT Headquarter : Control Examination"
"2023-05-25T10:43:07+02:00";"115182";"20538";"2023-03-28T12:23:04Z";"Mathieu";"";"Mathieu";"Mathieu"
"2023-05-25T10:43:07+02:00";"115183";"20539";"2023-04-24T11:42:37Z";"Fahrzeugbau E. Aebi AG : Erweiterung";"";"Fahrzeugbau E. Aebi AG : Erweiterung";"Vehicle Construction E. Aebi AG : Extention"
"2023-05-25T10:43:07+02:00";"115184";"20540";"2023-03-28T12:23:04Z";"Widmer & Co. : Zigarrenfabrik";"";"Widmer & Co. : Zigarrenfabrik";"Widmer & Co. : Cigar Factory"
"2023-05-25T10:43:07+02:00";"115185";"20541";"2023-03-28T12:23:04Z";"Mechanische Werkstatt Hans Mathys : Neubau";"";"Mechanische Werkstatt Hans Mathys : Neubau";"Mechanical Workshop Hans Mathys : New Building"
"2023-05-25T10:43:07+02:00";"115186";"20542";"2023-03-28T12:23:04Z";"Kunststoffwerk Starkermann & Cie. : Lagerhalle : Erweiterung";"";"Kunststoffwerk Starkermann & Cie. : Lagerhalle : Erweiterung";"Plastic Factory Starkermann & Cie. : Warehouse : Extension"
"2023-05-25T10:43:07+02:00";"115187";"20543";"2023-02-24T13:53:04Z";"Modehaus Niederhauser : Umbau";"";"Modehaus Niederhauser : Umbau";"Modehaus Niederhauser : Remodeling"
"2023-05-25T10:43:07+02:00";"115188";"20544";"2023-03-28T12:23:04Z";"Gesner & Mutter : Nackte Schalen";"";"Gesner & Mutter : Nackte Schalen";"Gesner & Mutter : Bare Shells"
"2023-05-25T10:43:07+02:00";"115189";"20545";"2023-05-03T09:39:02Z";"Zuckersilo : VSK-Pflichtlagersilo : Dachschalen";"";"Zuckersilo : VSK-Pflichtlagersilo : Dachschalen";"Sugar Silo : VSK Compulsory Storage Silo : Roof Shells"
"2023-05-25T10:43:07+02:00";"115190";"20546";"2023-03-28T12:23:04Z";"Lebensmittel-Grosshandlung E. Kriegbaum";"";"Lebensmittel-Grosshandlung E. Kriegbaum";"Grocery Wholesaler E. Kriegbaum"
"2023-05-25T10:43:07+02:00";"115191";"20547";"2023-03-28T12:23:04Z";"Depot-Halle O. SA";"";"Depot-Halle O. SA";"Depot Hall O. SA"
"2023-05-25T10:43:07+02:00";"115242";"20598";"2023-05-11T14:55:29Z";"Auto-Carrosseriewerk W. Bohnenblust";"";"Carrosseriewerk W. Bohnenblust";"Car Bodywork W. Bohnenblust"
"2023-05-25T10:43:07+02:00";"115243";"20599";"2023-05-02T14:48:14Z";"Firma Meyerhofer : Werkstattgebäude : Neubau";"";"Firma Meyerhofer : Werkstattgebäude : Neubau";"Meyerhofer Company : Workshop Building : New Building"
"2023-05-25T10:43:07+02:00";"115244";"20600";"2021-10-15T14:48:13Z";"Tennis- und Squashhallen Marin : Erweiterung um Fitness- und Saunazentrum";"";"Tennis- und Squashhallen Marin : Erweiterung um Fitness- und Saunazentrum";"Marin Tennis and Squash Halls : Extension to Include a Fitness and Sauna Center"
"2023-05-25T10:43:07+02:00";"115245";"20601";"2023-03-28T12:23:04Z";"Katholisches Gemeindezentrum Maichingen : Spielplatzüberdachung";"";"Katholisches Gemeindezentrum Maichingen : Spielplatzüberdachung";"Catholic Community Center Maichingen : Playground Roofing"
"2023-05-25T10:43:07+02:00";"115246";"20602";"2023-05-02T12:59:59Z";"Architekt H. Sperisen : Leichenhalle";"";"Architekt H. Sperisen : Leichenhalle";"Architect H. Sperisen : Mortuary"
"2023-05-25T10:43:07+02:00";"115247";"20603";"2021-07-22T16:19:19Z";"Bauunternehmung Egloff AG";"";"Bauunternehmung Egloff AG";"Construction Company Egloff AG"
"2023-05-25T10:43:07+02:00";"115248";"20604";"2023-03-21T12:25:05Z";"Expo 64 Lausanne : Sektor 5 : Halle Waren und Werte: Polyesterpilze";"";"Expo 64 Lausanne : Sektor 5 : Halle Waren und Werte : Polyesterpilze";"Expo 64 Lausanne : Sector 5 : Hall Goods and Values : Polyester Mushrooms"
"2023-05-25T10:43:07+02:00";"115249";"20605";"2023-03-28T12:23:04Z";"Möbelfabrik Renz : Neubau";"";"Möbelfabrik Renz : Neubau";"Furniture Factory Renz : New Building"
"2023-05-25T10:43:07+02:00";"115250";"20606";"2023-03-31T09:07:26Z";"Carrosserie & Autospritzwerk Geser GmbH : Neubau";"";"Carrosserie & Autospritzwerk Geser GmbH : Neubau";"Car Body & Car Spray Shop Geser GmbH : New Building"
"2023-05-25T10:43:07+02:00";"115251";"20607";"2023-04-05T13:24:00Z";"Autogarage Lanz (heute Touring Garage AG) : Erweiterung";"";"Autogarage Lanz (heute Touring Garage AG) : Erweiterung";"Car Garage Lanz (Today Touring Garage AG) : Extension"
"2023-05-25T10:43:07+02:00";"115252";"20608";"2023-04-04T10:21:31Z";"Bad Ischl";"";"Bad Ischl";"Bad Ischl"
"2023-05-25T10:43:07+02:00";"115253";"20609";"2023-03-28T12:23:04Z";"Lagerhalle-Projekt Gemüsezentrum";"";"Lagerhalle-Projekt Gemüsezentrum";"Vegetable Center Warehouse Project"
"2023-05-25T10:43:07+02:00";"115254";"20610";"2023-03-28T12:23:04Z";"Haus Wüthrich : Schadensermittlung";"";"Haus Wüthrich : Schadensermittlung";"House Wüthrich : Damage Assessment"
"2023-05-25T10:43:07+02:00";"115255";"20611";"2023-03-28T12:23:04Z";"H. P. Zihlmann : 6-Familien-Wohnhaus";"";"H. P. Zihlmann : 6-Familien-Wohnhaus";"H. P. Zihlmann: 6-Family House"
"2023-05-25T10:43:07+02:00";"115256";"20612";"2021-07-27T07:28:51Z";"Spielmann";"";"Spielmann";"Spielmann"
"2023-05-25T10:43:07+02:00";"115257";"20613";"2021-07-27T07:06:51Z";"Moser AG Fahrzeugbau : Anbau Vorbereitungsraum Sandstrahlen und Fassadensanierung";"";"Moser AG Fahrzeugbau";"Moser AG Vehicle Construction"
"2023-05-25T10:43:07+02:00";"115258";"20614";"2023-03-28T12:23:04Z";"Hans Berchtold";"";"Hans Berchtold";"Hans Berchtold"
"2023-05-25T10:43:07+02:00";"115259";"20615";"2023-03-28T12:23:04Z";"Baumeisterhaus und Maurerlehrhalle Thun";"";"Baumeisterhaus und Maurerlehrhalle Thun";"Builder's House and Bricklayer Training Hall Thun"
"2023-05-25T10:43:07+02:00";"115260";"20616";"2023-05-03T14:29:07Z";"Garage Altherr (heute Altherr Nutzfahrzeuge AG)";"";"Garage Altherr (heute Altherr Nutzfahrzeuge AG)";"Garage Altherr (Today Altherr Nutzfahrzeuge AG)"
"2023-05-25T10:43:07+02:00";"115261";"20617";"2023-03-28T12:23:04Z";"Sonderschulheim Lerchbühl";"";"Sonderschulheim Lerchbühl";"Lerchbühl Special School Home"
"2023-05-25T10:43:07+02:00";"115262";"20618";"2023-03-28T12:23:04Z";"Herr ???";"";"Herr ???";"Mr ???"
"2023-05-25T10:43:07+02:00";"115263";"20619";"2023-05-02T09:18:08Z";"Fa. Plüss";"";"Fa. Plüss";"Fa. Plüss"
"2023-05-25T10:43:07+02:00";"115264";"20620";"2023-03-28T12:23:04Z";"Bünzli AG Heizung, Sanitär, Lüftungen";"";"Bünzli AG Heizung, Sanitär, Lüftungen";"Bünzli AG Heating, Sanitary, Ventilations"
"2023-05-25T10:43:07+02:00";"115265";"20621";"2023-03-01T14:16:35Z";"Laubscher (vermutlich Schausteller Laubscher (heute Laubscher Lunapark AG)) : Dachwohnung";"";"Laubscher (vermutlich Schausteller Laubscher (heute Laubscher Lunapark AG)) : Dachwohnung";"Laubscher (Probably Showman Laubscher (Today Laubscher Lunapark AG)) : Attic Apartment"
"2023-05-25T10:43:07+02:00";"115266";"20622";"2021-09-23T15:14:06Z";"Jugendpreis Aarau : Aareraum Attraktivierung : Café Laich";"";"Jugendpreis Aarau : Aareraum Attraktivierung : Café Laich";"Aarau Youth Prize : Aare Area to Make It More Attractive : Café Laich"
"2023-05-25T10:43:07+02:00";"115267";"20623";"2023-03-22T12:49:02Z";"Einfamilienhaus Gubler";"";"Einfamilienhaus Gubler";"Single-Family House Gubler"
"2023-05-25T10:43:07+02:00";"115268";"20624";"2023-03-28T12:23:04Z";"Roco Konserven : Lagerhalle";"";"Roco Konserven : Lagerhalle";"Roco Canned Goods : Warehouse"
"2023-05-25T10:43:07+02:00";"115269";"20625";"2023-03-28T12:23:04Z";"Eissporthalle Sargans";"";"Eissporthalle Sargans";"Sargans Ice Rink"
"2023-05-25T10:43:07+02:00";"115270";"20626";"2023-03-28T12:23:04Z";"Firma Krahn";"";"Firma Krahn";"Krahn Company"
"2023-05-25T10:43:07+02:00";"115271";"20627";"2023-05-02T17:17:54Z";"(Freibad ?) Seegarten Goldach";"";"(Freibad ?) Seegarten Goldach";"(Outdoor Pool?) Seegarten Goldach"
"2023-05-25T10:43:07+02:00";"115272";"20628";"2023-03-28T12:23:04Z";"Corbeel";"";"Corbeel";"Corbeel"
"2023-05-25T10:43:07+02:00";"115273";"20629";"2023-05-23T07:41:58Z";"Bubble : Dahinden Anfang Armenien";"";"Bubble : Dahinden Erstes Projekt Armenien";"Bubble : Dahinden Initial Project Armenia"
"2023-05-25T10:43:07+02:00";"115274";"20630";"2023-03-28T12:23:04Z";"Bauunternehmung W. Bösiger AG : Werkhof : Neubau";"";"Bauunternehmung W. Bösiger AG : Werkhof : Neubau";"Construction Company W. Bösiger AG : Factory Yard"
"2023-05-25T10:43:07+02:00";"115275";"20631";"2023-05-03T09:52:31Z";"Nielson : Heliopolis Gruppe";"";"Nielson : Heliopolis Gruppe";"Nielson : Heliopolis Group"
"2023-05-25T10:43:07+02:00";"115276";"20632";"2023-03-28T12:23:04Z";"Spiegelfabrik Giesebrecht & Söhne";"";"Spiegelfabrik Giesebrecht & Söhne";"Mirror Factory Giesebrecht & Sons"
"2023-05-25T10:43:07+02:00";"115277";"20633";"2021-07-30T11:30:21Z";"Autogarage S. Gruber Söhne : Deckendurchbruch und Bremsprüfstand";"";"Autogarage S. Gruber Söhne : Deckendurchbruch und Bremsprüfstand";"Car Garage S. Gruber Söhne : Ceiling Opening and Brake Tester"
"2023-05-25T10:43:07+02:00";"115278";"20634";"2023-03-28T12:24:18Z";"Garage Ferienhaus Bösiger";"";"Garage Ferienhaus Bösiger";"Garage Holiday Home Bösiger"
"2023-05-25T10:43:07+02:00";"115279";"20635";"2023-05-09T12:17:33Z";"Ingenieur Herb. Spirig : Garage : Neubau";"";"Ingenieur Herb. Spirig : Garage : Neubau";"Engineer Herb. Spirig : Garage : New Building"
"2023-05-25T10:43:07+02:00";"115280";"20636";"2023-04-11T09:29:58Z";"ASA Containerbau AG";"";"ASA Containerbau AG";"ASA Containerbau AG"
"2023-05-25T10:43:07+02:00";"115281";"20637";"2021-10-15T09:26:41Z";"Sportanlage";"";"Sportanlage";"Sports Facility"
"2023-05-25T10:43:07+02:00";"115282";"20638";"2023-03-28T12:24:18Z";"Flughafen Dortmund-Wickede : Flugzeughalle";"";"Flughafen Dortmund-Wickede : Flugzeughalle";"Dortmund-Wickede Airport: Aircraft Hangar"
"2023-05-25T10:43:07+02:00";"115283";"20639";"2023-02-20T16:55:30Z";"Schlosserei (heute: Metallbau) Grundtner";"";"Schlosserei (heute Metallbau) Grundtner";"Grundtner Locksmith's Shop (Today Metal Construction)"
"2023-05-25T10:43:07+02:00";"115284";"20640";"2023-03-28T12:24:18Z";"Meeting Freund";"";"Meeting Freund";"Meeting Freund"
"2023-05-25T10:43:07+02:00";"115285";"20641";"2023-05-09T12:45:29Z";"Halle in Deutschland";"";"Halle in Deutschland";"Hall in Germany"
"2023-05-25T10:43:07+02:00";"115286";"20642";"2021-07-23T06:58:26Z";"Autogarage Prato Figli";"";"Autogarage Prato Figli Camorino";"Garage Prato Figli Camorino"
"2023-05-25T10:43:07+02:00";"115287";"20643";"2023-03-28T12:24:18Z";"Rollschuh-Halle";"";"Rollschuh-Halle";"Roller Skating Hall"
"2023-05-25T10:43:07+02:00";"115288";"20644";"2023-05-03T16:04:00Z";"Jean-Claude Galbrun : Erstellungsstudien zur Bebaung eines Motels in Saudi-Arabien : Ali Rida";"";"Jean-Claude Galbrun : Erstellungsstudien zur Bebaung eines Motels in Saudi-Arabien : Ali Rida";"Jean-Claude Galbrun : Creation Studies for the Development of a Motel in Saudi Arabia : Ali Rida"
"2023-05-25T10:43:07+02:00";"115289";"20645";"2023-03-28T12:24:18Z";"Webereimaschinenfabrik Franz Morat : III (VI a) : Nachisolation (Kaufland Bonlanden)";"";"Webereimaschinenfabrik Franz Morat : III (VI a) : Nachisolation (Kaufland Bonlanden)";"Weaving Machine Factory Franz Morat : III (VI A) : Post-isolation (Kaufland Bonlanden)"
"2023-05-25T10:43:07+02:00";"115290";"20646";"2023-03-28T12:24:18Z";"Garage Central";"";"Garage Central";"Garage Central"
"2023-05-25T10:43:07+02:00";"115291";"20647";"2023-03-28T12:24:18Z";"Piersa SA";"";"Piersa SA";"Piersa SA"
"2023-05-25T10:43:07+02:00";"115309";"20665";"2023-05-14T11:20:53Z";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz"
"2023-05-25T10:43:07+02:00";"115319";"20675";"2023-05-14T17:10:49Z";"Stecher Bremsen und Hydraulik AG";"Stecher Brakes and Hydraulics AG";"Stecher Bremsen und Hydraulik AG";"Stecher Brakes and Hydraulics AG"
"2023-05-25T10:43:07+02:00";"115343";"20699";"2023-03-28T12:24:18Z";"Willy Erni, Fahrzeugbauteile : Neubau";"";"Willy Erni, Fahrzeugbauteile : Neubau";"Willy Erni, Vehicle Components"
"2023-05-25T10:43:07+02:00";"115344";"20700";"2023-03-09T14:32:39Z";"HIB : Tennis- und Squashhallen Marin";"";"HIB : Tennis- und Squashhallen Marin";"HIB : Indoor Tennis and Squash Courts Marin"
"2023-05-25T10:43:07+02:00";"115345";"20701";"2023-05-02T15:13:22Z";"Kindergarten Schliern";"";"Kindergarten Schliern";"Kindergarten Schliern"
"2023-05-25T10:43:07+02:00";"115346";"20702";"2023-05-03T16:48:58Z";"Berufsfachschulanlage Hard : Plastik";"";"Berufsfachschulanlage Hard : Plastik";"Vocational School Plant Hard : Plastic"
"2023-05-25T10:43:07+02:00";"115347";"20703";"2023-03-28T12:24:18Z";"Jean Sutter : Francois Prouvost";"";"Jean Sutter : Francois Prouvost";"Jean Sutter : Francois Prouvost"
"2023-05-25T10:43:07+02:00";"115349";"20705";"2023-03-28T12:24:18Z";"Lagerhalle, Neubau WerkhalleWyss Söhne AG";"";"Lagerhalle, Neubau Werkhalle Wyss Söhne AG";"Warehouse, New Factory Building Wyss Söhne AG"
"2023-05-25T10:43:07+02:00";"115350";"20706";"2023-05-13T10:52:43Z";"Nationalrat Geissbühler";"";"Nationalrat Geissbühler";"National Councilor Geissbühler"
"2023-05-25T10:43:07+02:00";"115351";"20707";"2023-03-28T12:24:18Z";"Passera Hologramm";"";"Passera Hologramm";"Passera Hologram"
"2023-05-25T10:43:07+02:00";"115352";"20708";"2023-03-28T12:24:18Z";"Bunzl & Biach AG";"";"Bunzl & Biach AG";"Bunzl & Biach AG"
"2023-05-25T10:43:07+02:00";"115353";"20709";"2023-03-31T10:03:20Z";"Busbetriebe Solothurn und Umgebung";"";"Busbetriebe Solothurn und Umgebung";"Bus Services Solothurn and Surrounding"
"2023-05-25T10:43:07+02:00";"115354";"20710";"2023-03-07T08:56:46Z";"Kühlerfabrik (Carrosserie- und Spritzwerk ?) Schölly (Schoelly)";"";"Kühlerfabrik (Carrosserie- und Spritzwerk ?) Schölly (Schoelly)";"Radiator Factory (Bodywork and Injection Molding? ) Schölly (Schoelly)"
"2023-05-25T10:43:07+02:00";"115355";"20711";"2023-03-28T12:24:18Z";"Schwabengarage : Neubau";"";"Schwabengarage : Neubau";"Schwabengarage : New Building"
"2023-05-25T10:43:07+02:00";"115356";"20712";"2023-03-28T12:24:18Z";"Neubau Halle in Kanton Solothurn";"";"Neubau Halle in Kanton Solothurn";"New Hall in the Canton of Solothurn"
"2023-05-25T10:43:07+02:00";"115357";"20713";"2023-04-11T20:24:18Z";"Allgäuer Freilichtspiele : Zuschauerüberdachung";"";"Allgäuer Freilichtspiele : Zuschauerüberdachung";"Allgäu Open-Air Games : Spectator Canopy"
"2023-05-25T10:43:07+02:00";"115358";"20714";"2023-03-28T12:24:18Z";"Kammgarnspinnerei J. C. Wirth";"";"Kammgarnspinnerei J. C. Wirth";"Worsted Yarn Spinning Mill J. C. Wirth"
"2023-05-25T10:43:07+02:00";"115359";"20715";"2023-05-09T15:13:47Z";"Daimler-Benz";"";"Daimler-Benz";"Daimler-Benz"
