"_system_object_id","_id","T_Chronologie","T_ChronologieDatMin","T_ChronologieDatMax","T_ChronologieTimespanFrom","T_ChronologieTimespanTo"
"115359","20715","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"115363","20719","Vorprojekt 1981","01.01.1981","31.12.1981","1981","1981"
"115364","20720","Vorprojekt 1994/1995","01.01.1994","31.12.1995","1994","1995"
"115365","20721","Vorprojekt 1986","01.01.1986","31.12.1986","1986","1986"
"115366","20722","Vorprojekt 1989","01.01.1989","31.12.1989","1989","1989"
"115367","20723","Vorprojekt 1977","01.01.1977","31.12.1977","1977","1977"
"115371","20727","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"115372","20728","datiert 1977/1983","01.01.1977","31.12.1983","1977","1983"
"115373","20729","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"115374","20730","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"115375","20731","Projekt 1968; datiert 19.4.1968","01.01.1968","31.12.1968","1968","1968"
"115376","20732","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"115377","20733","Projekt 1964","01.01.1964","31.12.1964","1964","1964"
"115378","20734","Vorprojekt 1984","01.01.1984","31.12.1984","1984","1984"
"115379","20735","Vorprojekt 1984","01.01.1984","31.12.1984","1984","1984"
"115380","20736","Vorprojekt 1991","01.01.1991","31.12.1991","1991","1991"
"115381","20737","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"115382","20738","Vorschlag 1964","01.01.1964","31.12.1964","1964","1964"
"115385","20741","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"115386","20742","Anfrage 1995","01.01.1995","31.12.1995","1995","1995"
"115387","20743","Projekt 1970","01.01.1970","31.12.1970","1970","1970"
"115388","20744","Vorprojekt 1991/1993","01.01.1991","31.12.1993","1991","1993"
"115390","20746","Vorschlag 1967/1969","01.01.1967","31.12.1969","1967","1969"
"115391","20747","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"115446","20802","Vorprojekt 1981","01.01.1981","31.12.1981","1981","1981"
"115447","20803","Vorprojekt 1984","01.01.1984","31.12.1984","1984","1984"
"115448","20804","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115449","20805","Anfrage 1985","01.01.1985","31.12.1985","1985","1985"
"115450","20806","Vorprojekt 1985","01.01.1985","31.12.1985","1985","1985"
"115451","20807","Anfrage 1985","01.01.1985","31.12.1985","1985","1985"
"115453","20809","Vorprojekte oder Wettbewerb 1997","01.01.1997","31.12.1997","1997","1997"
"115454","20810","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"115455","20811","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115456","20812","datiert 1991","01.01.1991","31.12.1991","1991","1991"
"115457","20813","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"115458","20814","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115459","20815","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115460","20816","Vorprojekt 1992","01.01.1992","31.12.1992","1992","1992"
"115461","20817","Anfrage 1992/2003","01.01.1992","31.12.2003","1992","2003"
"115462","20818","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"115463","20819","Vorprojekt 1988/1990","01.01.1988","31.12.1990","1988","1990"
"115465","20821","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"115466","20822","Projekt 1965","01.01.1965","31.12.1965","1965","1965"
"115468","20824","datiert 1988","01.01.1988","31.12.1988","1988","1988"
"115470","20826","Projekt 1988","01.01.1988","31.12.1988","1988","1988"
"115471","20827","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"115472","20828","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"115474","20830","Vorprojekt 1980","01.01.1980","31.12.1980","1980","1980"
"115475","20831","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115476","20832","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"115477","20833","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"115478","20834","Notizen 1964","01.01.1964","31.12.1964","1964","1964"
"115479","20835","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"115480","20836","datiert 1985/1988","01.01.1985","31.12.1988","1985","1988"
"115481","20837","Vorprojekt vermutlich 1969","01.01.1969","31.12.1969","1969","1969"
"115483","20839","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"115484","20840","Vorprojekt 1993","01.01.1993","31.12.1993","1993","1993"
"115485","20841","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"115486","20842","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"115487","20843","Anfrage 1994","01.01.1994","31.12.1994","1994","1994"
"115488","20844","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"115489","20845","Anfrage 1979","01.01.1979","31.12.1979","1979","1979"
"115490","20846","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115544","20900","Anfrage 1974/1975","01.01.1974","31.12.1975","1974","1975"
"115545","20901","Anfrage 1997","01.01.1997","31.12.1997","1997","1997"
"115547","20903","Vorprojekt 1960/1961","01.01.1960","31.12.1961","1960","1961"
"115549","20905","Anfrage 1980","01.01.1980","31.12.1980","1980","1980"
"115550","20906","Anfrage 1973","01.01.1973","31.12.1973","1973","1973"
"115553","20909","Anfrage 1975","01.01.1975","31.12.1975","1975","1975"
"115554","20910","Projekt 1972/1973; nicht ausgeführt","01.01.1972","31.12.1973","1972","1973"
"115555","20911","Vorprojekt 1988/1990","01.01.1988","31.12.1990","1988","1990"
"115556","20912","Vorprojekt 1977","01.01.1977","31.12.1977","1977","1977"
"115557","20913","Anfrage 1986","01.01.1986","31.12.1986","1986","1986"
"115558","20914","Projekt 1997","01.01.1997","31.12.1997","1997","1997"
"115559","20915","Anfrage 1972","01.01.1972","31.12.1972","1972","1972"
"115562","20918","Anfrage 1976","01.01.1976","31.12.1976","1976","1976"
"115563","20919","Vorprojekt 1961","01.01.1961","31.12.1961","1961","1961"
"115564","20920","Anfrage 1992/1995","01.01.1992","31.12.1995","1992","1995"
"115566","20922","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"115567","20923","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"115569","20925","Projekt 1959","01.01.1959","31.12.1959","1959","1959"
"115570","20926","Projekt 1969, Pläne datiert 1970","01.01.1969","31.12.1970","1969","1970"
"115571","20927","Anfrage 1978/1980","01.01.1978","31.12.1980","1978","1980"
"115572","20928","Vorprojekt 1997","01.01.1997","31.12.1997","1997","1997"
"115573","20929","Anfrage 1990/1991","01.01.1990","31.12.1991","1990","1991"
"115575","20931","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"115576","20932","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"115577","20933","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"115578","20934","Akquisition 1994","01.01.1994","31.12.1994","1994","1994"
"115579","20935","undatiert [1955/1957]","01.01.1955","31.12.1957","1955","1957"
"115581","20937","Vorprojekt 1992/1995","01.01.1992","31.12.1995","1992","1995"
"115582","20938","Expertise 1975","01.01.1975","31.12.1975","1975","1975"
"115583","20939","Vorprojekt 1991","01.01.1991","31.12.1991","1991","1991"
"115584","20940","Anfrage 1963","01.01.1963","31.12.1963","1963","1963"
"115587","20943","Vorprojekt zwischen 1966 und 1967; Anfrage 1986/1987","01.01.1986","31.12.1987","1986","1987"
"115589","20945","Projekt 1970/1971; nicht ausgeführt","01.01.1970","31.12.1971","1970","1971"
"115590","20946","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115591","20947","Anfrage 1993","01.01.1993","31.12.1993","1993","1993"
"115643","20999","Anfrage 1979","01.01.1979","31.12.1979","1979","1979"
"115644","21000","Vorprojekt 1989/1991","01.01.1989","31.12.1991","1989","1991"
"115646","21002","undatiert [1960/1970]","01.01.1960","31.12.1970","1960","1970"
"115647","21003","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115648","21004","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"115649","21005","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"115651","21007","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"115652","21008","Anfrage 1994","01.01.1994","31.12.1994","1994","1994"
"115653","21009","Projektwettbewerb 1999","01.01.1999","31.12.1999","1999","1999"
"115655","21011","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115656","21012","Anfrage 1980","01.01.1980","31.12.1980","1980","1980"
"115661","21017","Anfrage 1983","01.01.1983","31.12.1983","1983","1983"
"115662","21018","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"115663","21019","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"115665","21021","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"115666","21022","Anfrage 1973","01.01.1973","31.12.1973","1973","1973"
"115667","21023","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"115669","21025","Vorprojekt 1974/1975","01.01.1974","31.12.1975","1974","1975"
"115670","21026","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"115671","21027","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"115672","21028","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"115673","21029","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"115675","21031","Vorschlag 1967","01.01.1967","31.12.1967","1967","1967"
"115676","21032","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"115677","21033","Projekt 1975","01.01.1975","31.12.1975","1975","1975"
"115678","21034","Gutachten 1977","01.01.1977","31.12.1977","1977","1977"
"115679","21035","Projekt(e) 1969/1970","01.01.1969","31.12.1970","1969","1970"
"115681","21037","Akquisition und Anfage 2000","01.01.2000","31.12.2000","2000","2000"
"115682","21038","Vorprojekt 1964/1966","01.01.1964","31.12.1966","1964","1966"
"115683","21039","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"115685","21041","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"115686","21042","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"115687","21043","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"115688","21044","Anfrage 1965","01.01.1965","31.12.1965","1965","1965"
"115689","21045","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"115690","21046","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"115744","21100","Anfrage 1966/1967","01.01.1966","31.12.1967","1966","1967"
"115745","21101","Anfrage 1966/1967","01.01.1966","31.12.1967","1966","1967"
"115746","21102","Vorprojekt 1958","01.01.1958","31.12.1958","1958","1958"
"115747","21103","Projekt 4.1967","01.04.1967","30.04.1967","1967-04-01","1967-04-30"
"115748","21104","Vorprojekt 1957","01.01.1957","31.12.1957","1957","1957"
"115750","21106","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"115752","21108","Vorprojekte oder Wettbewerb 1999","01.01.1999","31.12.1999","1999","1999"
"115754","21110","Vorprojekt 1981","01.01.1981","31.12.1981","1981","1981"
"115755","21111","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115756","21112","Anfrage 1965","01.01.1965","31.12.1965","1965","1965"
"115757","21113","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115759","21115","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"115760","21116","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"115761","21117","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"115762","21118","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"115764","21120","Vorprojekt 1992","01.01.1992","31.12.1992","1992","1992"
"115765","21121","Vorschlag 1966","01.01.1966","31.12.1966","1966","1966"
"115766","21122","Projekt 1999","01.01.1999","31.12.1999","1999","1999"
"115767","21123","Vorprojekt 1998","01.01.1998","31.12.1998","1998","1998"
"115768","21124","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"115769","21125","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"115770","21126","Anfrage 1990","01.01.1990","31.12.1990","1990","1990"
"115771","21127","Vorprojekt 1963","01.01.1963","31.12.1963","1963","1963"
"115772","21128","Vorprojekt 1986","01.01.1986","31.12.1986","1986","1986"
"115774","21130","Vorprojekt 1989","01.01.1989","31.12.1989","1989","1989"
"115775","21131","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"115776","21132","Vorprojekt 1997","01.01.1997","31.12.1997","1997","1997"
"115777","21133","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"115779","21135","Vorprojekt 1990/1992","01.01.1990","31.12.1992","1990","1992"
"115780","21136","Anfrage 1997","01.01.1997","31.12.1997","1997","1997"
"115781","21137","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"115784","21140","Projekt 1980/1981, nicht ausgeführt","01.01.1980","31.12.1981","1980","1981"
"115785","21141","Vorprojekt vermutlich 1968/1969","01.01.1968","31.12.1969","1968","1969"
"115786","21142","Anfrage 1973/1974","01.01.1973","31.12.1974","1973","1974"
"115788","21144","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"115789","21145","Grundlagen 1967/1968, Projekt 1968","01.01.1967","31.12.1968","1967","1968"
"115790","21146","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"115842","21198","Plan datiert 17.07.1970","17.07.1970","17.07.1970","1970-07-17","1970-07-17"
"115843","21199","Anfrage 1995","01.01.1995","31.12.1995","1995","1995"
"115845","21201","Projektwettbewerb 1971/1972: «60 120», keine Auszeichnung","01.01.1971","31.12.1972","1971","1972"
"115846","21202","Vorprojekt 1985","01.01.1985","31.12.1985","1985","1985"
"115848","21204","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"115849","21205","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115852","21208","Projekt 1959","01.01.1959","31.12.1959","1959","1959"
"115853","21209","Anfrage 1982/1983","01.01.1982","31.12.1983","1982","1983"
"115854","21210","Vorprojekt 1965","01.01.1965","31.12.1965","1965","1965"
"115855","21211","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"115857","21213","Anfrage 1982","01.01.1982","31.12.1982","1982","1982"
"115858","21214","Vorprojekt 1984","01.01.1984","31.12.1984","1984","1984"
"115860","21216","Vorprojekt 1989","01.01.1989","31.12.1989","1989","1989"
"115861","21217","Vorprojekt 1965","01.01.1965","31.12.1965","1965","1965"
"115862","21218","Vorprojekt 1963","01.01.1963","31.12.1963","1963","1963"
"115863","21219","Vorprojekt 1991","01.01.1991","31.12.1991","1991","1991"
"115864","21220","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"115866","21222","Vorprojekt 1967","01.01.1967","31.12.1967","1967","1967"
"115867","21223","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"115868","21224","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"115869","21225","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"115870","21226","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"115871","21227","Vorprojekt 1969","01.01.1969","31.12.1969","1969","1969"
"115873","21229","Anfrage 1965","01.01.1965","31.12.1965","1965","1965"
"115874","21230","aufgenommen 1992","01.01.1992","31.12.1992","1992","1992"
"115875","21231","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"115876","21232","Akquisition 1981","01.01.1981","31.12.1981","1981","1981"
"115877","21233","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"115878","21234","Anfrage 1976","01.01.1976","31.12.1976","1976","1976"
"115879","21235","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"115880","21236","Vorprojekt 1982","01.01.1982","31.12.1982","1982","1982"
"115881","21237","Vorprojekt 1988","01.01.1988","31.12.1988","1988","1988"
"115883","21239","undatiert [1960/1970]","01.01.1960","31.12.1970","1960","1970"
"115884","21240","Vorschlag 1969","01.01.1969","31.12.1969","1969","1969"
"115885","21241","Anfrage 1983","01.01.1983","31.12.1983","1983","1983"
"115886","21242","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"115888","21244","Vorprojekt 1966, 1967","01.01.1966","31.12.1967","1966","1967"
"115889","21245","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"115890","21246","Akquisition 1994","01.01.1994","31.12.1994","1994","1994"
"115943","21299","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"115945","21301","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"115946","21302","Projekt 1978/1983","01.01.1978","31.12.1983","1978","1983"
"115947","21303","Anfrage 1995","01.01.1995","31.12.1995","1995","1995"
"115948","21304","Acquisition 1978","01.01.1978","31.12.1978","1978","1978"
"115949","21305","Acquisition 1993","01.01.1993","31.12.1993","1993","1993"
"115950","21306","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"115951","21307","Vorprojekt 1957","01.01.1957","31.12.1957","1957","1957"
"115952","21308","undatiert [1960/1970]","01.01.1960","31.12.1970","1960","1970"
"115954","21310","Projekt 1982, vermutlich nicht ausgeführt","01.01.1982","31.12.1982","1982","1982"
"115955","21311","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"115957","21313","Vorprojekte oder Wettbewerb 1997/1999","01.01.1997","31.12.1999","1997","1999"
"115958","21314","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"115959","21315","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"115960","21316","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"115961","21317","Akquisition 1993; Vorprojekt 1994; Expertise 1994; Abbruch 1998","01.01.1993","31.12.1998","1993","1998"
"115962","21318","Projekt 1964","01.01.1964","31.12.1964","1964","1964"
"115963","21319","Vorprojekt 1970","01.01.1970","31.12.1970","1970","1970"
"115964","21320","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"115965","21321","Projekt 1980","01.01.1980","31.12.1980","1980","1980"
"115966","21322","Projekt 2004","01.01.2004","31.12.2004","2004","2004"
"115967","21323","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"115968","21324","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"115969","21325","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"115970","21326","Vorprojekt 1961","01.01.1961","31.12.1961","1961","1961"
"115973","21329","Anfrage 10.1966","01.10.1966","31.10.1966","1966-10-01","1966-10-31"
"115974","21330","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"115977","21333","Projekt(e) 1958/1972","01.01.1958","31.12.1972","1958","1972"
"115979","21335","Schadensbeurteilung und statischer Bericht 1980","01.01.1980","31.12.1980","1980","1980"
"115980","21336","Anfrage 1979","01.01.1979","31.12.1979","1979","1979"
"115984","21340","Vorschlag 1966/1968","01.01.1966","31.12.1968","1966","1968"
"115985","21341","Vorprojekt 1999","01.01.1999","31.12.1999","1999","1999"
"115986","21342","Vorprojekt 1999/2000","01.01.1999","31.12.2000","1999","2000"
"115987","21343","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"115988","21344","Anfrage 1991","01.01.1991","31.12.1991","1991","1991"
"115990","21346","Vorprojekt 1989","01.01.1989","31.12.1989","1989","1989"
"115991","21347","Vorprojekt 1996","01.01.1996","31.12.1996","1996","1996"
"116042","21398","Vorprojekt 1986","01.01.1986","31.12.1986","1986","1986"
"116043","21399","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"116046","21402","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"116047","21403","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116051","21407","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"116053","21409","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116054","21410","Vorprojekt 1974; Projekt(e) 1974/1975","01.01.1974","31.12.1975","1974","1975"
"116055","21411","Vorprojekt 1988/1995","01.01.1988","31.12.1995","1988","1995"
"116058","21414","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"116059","21415","Vorprojekt 1997","01.01.1997","31.12.1997","1997","1997"
"116061","21417","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"116062","21418","Vorprojekt 1957","01.01.1957","31.12.1957","1957","1957"
"116063","21419","Anfrage 1962","01.01.1962","31.12.1962","1962","1962"
"116065","21421","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"116066","21422","Vorprojekt 1972","01.01.1972","31.12.1972","1972","1972"
"116067","21423","Vorprojekt 1994","01.01.1994","31.12.1994","1994","1994"
"116068","21424","Vorprojekt 1979","01.01.1979","31.12.1979","1979","1979"
"116069","21425","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116071","21427","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"116072","21428","Anfrage 1966","01.01.1966","31.12.1966","1966","1966"
"116073","21429","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116074","21430","Projekt 1984","01.01.1984","31.12.1984","1984","1984"
"116075","21431","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"116076","21432","Anfrage 1983","01.01.1983","31.12.1983","1983","1983"
"116077","21433","Vorprojekt 1983/1985","01.01.1983","31.12.1985","1983","1985"
"116078","21434","Vorprojekt 1964/1965","01.01.1964","31.12.1965","1964","1965"
"116079","21435","Anfrage 1977","01.01.1977","31.12.1977","1977","1977"
"116080","21436","Vorprojekt 1978","01.01.1978","31.12.1978","1978","1978"
"116081","21437","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116082","21438","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"116083","21439","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"116084","21440","datiert 1989","01.01.1989","31.12.1989","1989","1989"
"116085","21441","Projekt 1964; vermutlich nicht ausgeführt","01.01.1964","31.12.1964","1964","1964"
"116086","21442","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"116087","21443","Vorprojekt 1988","01.01.1988","31.12.1988","1988","1988"
"116089","21445","Vorprojekt 1990","01.01.1990","31.12.1990","1990","1990"
"116090","21446","Anfrage 1980","01.01.1980","31.12.1980","1980","1980"
"116091","21447","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"116142","21498","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"116143","21499","Anfrage 1993","01.01.1993","31.12.1993","1993","1993"
"116144","21500","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116145","21501","Vorprojekt 1994","01.01.1994","31.12.1994","1994","1994"
"116147","21503","Projekt 1962","01.01.1962","31.12.1962","1962","1962"
"116150","21506","Vorprojekt 1995","01.01.1995","31.12.1995","1995","1995"
"116151","21507","Vorprojekte 1979/1985","01.01.1979","31.12.1985","1979","1985"
"116154","21510","Offerte 1969","01.01.1969","31.12.1969","1969","1969"
"116155","21511","Anfrage 1980","01.01.1980","31.12.1980","1980","1980"
"116156","21512","datiert 1966","01.01.1966","31.12.1966","1966","1966"
"116157","21513","Vorprojekt 1973","01.01.1973","31.12.1973","1973","1973"
"116158","21514","Vorprojekt 1994","01.01.1994","31.12.1994","1994","1994"
"116159","21515","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"116160","21516","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116161","21517","Vorprojekt 1970; datiert 29.7.1970","01.01.1970","31.12.1970","1970","1970"
"116162","21518","Anfrage 1980","01.01.1980","31.12.1980","1980","1980"
"116164","21520","Vorprojekt 1990","01.01.1990","31.12.1990","1990","1990"
"116165","21521","Vorprojekt 1993","01.01.1993","31.12.1993","1993","1993"
"116167","21523","Vorprojekt 1994","01.01.1994","31.12.1994","1994","1994"
"116168","21524","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"116169","21525","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"116170","21526","Anfrage 1991","01.01.1991","31.12.1991","1991","1991"
"116171","21527","Einladung 1978","01.01.1978","31.12.1978","1978","1978"
"116172","21528","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"116173","21529","Projekt 1984","01.01.1984","31.12.1984","1984","1984"
"116174","21530","Vorprojekt 1981","01.01.1981","31.12.1981","1981","1981"
"116175","21531","Vorprojekt 1960/1962","01.01.1960","31.12.1962","1960","1962"
"116177","21533","Vorprojekt (vermutlich) 1967","01.01.1967","31.12.1967","1967","1967"
"116178","21534","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116179","21535","Vorprojekt 2003","01.01.2003","31.12.2003","2003","2003"
"116180","21536","Projekt 1970","01.01.1970","31.12.1970","1970","1970"
"116181","21537","Vorprojekt 1983","01.01.1983","31.12.1983","1983","1983"
"116182","21538","Vorprojekt 1974","01.01.1974","31.12.1974","1974","1974"
"116183","21539","Anfrage 1994","01.01.1994","31.12.1994","1994","1994"
"116185","21541","Anfrage 1969","01.01.1969","31.12.1969","1969","1969"
"116186","21542","Vorprojekt 1971","01.01.1971","31.12.1971","1971","1971"
"116188","21544","Anfrage 1972","01.01.1972","31.12.1972","1972","1972"
"116189","21545","Vorprojekt 1975","01.01.1975","31.12.1975","1975","1975"
"116190","21546","Vorprojekt 1982","01.01.1982","31.12.1982","1982","1982"
"116191","21547","Projektwettbewerb 1982: keine Auszeichnung","01.01.1982","31.12.1982","1982","1982"
"116243","21599","Anfrage 1971","01.01.1971","31.12.1971","1971","1971"
"116246","21602","Projekt 1966","01.01.1966","31.12.1966","1966","1966"
"116247","21603","Anfrage 1972","01.01.1972","31.12.1972","1972","1972"
"116249","21605","Anfrage 1962/1963","01.01.1962","31.12.1963","1962","1963"
"116250","21606","Vorprojekt 1996","01.01.1996","31.12.1996","1996","1996"
"116252","21608","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"116253","21609","datiert 1991/1992","01.01.1991","31.12.1992","1991","1992"
"116254","21610","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116255","21611","Vorprojekt 1968","01.01.1968","31.12.1968","1968","1968"
"116256","21612","Anfrage 1964","01.01.1964","31.12.1964","1964","1964"
"116257","21613","Anfrage 1992","01.01.1992","31.12.1992","1992","1992"
"116258","21614","Vorprojekt 1976","01.01.1976","31.12.1976","1976","1976"
"116259","21615","Akquise 1976","01.01.1976","31.12.1976","1976","1976"
"116260","21616","Anfrage 1978","01.01.1978","31.12.1978","1978","1978"
"116261","21617","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"116264","21620","Anfrage 1967","01.01.1967","31.12.1967","1967","1967"
"116265","21621","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"116267","21623","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"116268","21624","Anfrage 1981","01.01.1981","31.12.1981","1981","1981"
"116269","21625","Vorprojekt 1964","01.01.1964","31.12.1964","1964","1964"
"116270","21626","Vorprojekt 1975/1976","01.01.1975","31.12.1976","1975","1976"
"116271","21627","Anfrage 1968","01.01.1968","31.12.1968","1968","1968"
"116272","21628","Vorprojekt 1966","01.01.1966","31.12.1966","1966","1966"
"116274","21630","Anfrage 1974","01.01.1974","31.12.1974","1974","1974"
"116276","21632","Anfrage 1970","01.01.1970","31.12.1970","1970","1970"
"116277","21633","Vorprojekt 1994/1995","01.01.1994","31.12.1995","1994","1995"
"116278","21634","Projekt 1983","01.01.1983","31.12.1983","1983","1983"
"116279","21635","Vorprojekt 1982","01.01.1982","31.12.1982","1982","1982"
"116280","21636","Vorprojekt 1974","01.01.1974","31.12.1974","1974","1974"
"116281","21637","Projekt 1971","01.01.1971","31.12.1971","1971","1971"
"116282","21638","Vorprojekt 1961","01.01.1961","31.12.1961","1961","1961"
